"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"Glutamate-Glu-SLC17A7_GLS2_GRM7","SLC17A7;GLS2","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM7","SLC17A8;GLS2","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM7","GLS2;SLC1A1","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM7","GLS2;SLC1A2","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM7","GLS2;SLC1A3","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM7","SLC1A6;GLS2","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM7","GLS2;SLC1A7","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM8","SLC17A6;GLS","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM8","SLC17A7;GLS","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM8","SLC17A8;GLS","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM8","GLS;SLC1A1","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM8","GLS;SLC1A2","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM8","GLS;SLC1A3","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM8","SLC1A6;GLS","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM8","GLS;SLC1A7","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM8","SLC17A6;GLS2","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM8","SLC17A7;GLS2","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM8","SLC17A8;GLS2","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM8","GLS2;SLC1A1","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM8","GLS2;SLC1A2","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM8","GLS2;SLC1A3","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM8","SLC1A6;GLS2","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM8","GLS2;SLC1A7","GRM8","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Histamine-Hist-HDC_HRH1","HDC","HRH1","1","1","1","1","Non-protein Signaling","","CellChat"
"Histamine-Hist-HDC_HRH2","HDC","HRH2","1","1","1","1","Non-protein Signaling","","CellChat"
"Histamine-Hist-HDC_HRH3","HDC","HRH3","1","1","1","1","Non-protein Signaling","","CellChat"
"Histamine-Hist-HDC_HRH4","HDC","HRH4","1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR1A","SLC18A1;TPH1","HTR1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR1A","SLC18A2;TPH1","HTR1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR1A","SLC6A4;TPH1","HTR1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR1A","SLC18A1;TPH2","HTR1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR1A","SLC18A2;TPH2","HTR1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR1A","SLC6A4;TPH2","HTR1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR1B","SLC18A1;TPH1","HTR1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR1B","SLC18A2;TPH1","HTR1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR1B","SLC6A4;TPH1","HTR1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR1B","SLC18A1;TPH2","HTR1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR1B","SLC18A2;TPH2","HTR1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR1B","SLC6A4;TPH2","HTR1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR1D","SLC18A1;TPH1","HTR1D","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR1D","SLC18A2;TPH1","HTR1D","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR1D","SLC6A4;TPH1","HTR1D","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR1D","SLC18A1;TPH2","HTR1D","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR1D","SLC18A2;TPH2","HTR1D","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR1D","SLC6A4;TPH2","HTR1D","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR1E","SLC18A1;TPH1","HTR1E","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR1E","SLC18A2;TPH1","HTR1E","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR1E","SLC6A4;TPH1","HTR1E","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR1E","SLC18A1;TPH2","HTR1E","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR1E","SLC18A2;TPH2","HTR1E","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR1E","SLC6A4;TPH2","HTR1E","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR1F","SLC18A1;TPH1","HTR1F","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR1F","SLC18A2;TPH1","HTR1F","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR1F","SLC6A4;TPH1","HTR1F","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR1F","SLC18A1;TPH2","HTR1F","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR1F","SLC18A2;TPH2","HTR1F","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR1F","SLC6A4;TPH2","HTR1F","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR2A","SLC18A1;TPH1","HTR2A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR2A","SLC18A2;TPH1","HTR2A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR2A","SLC6A4;TPH1","HTR2A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR2A","SLC18A1;TPH2","HTR2A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR2A","SLC18A2;TPH2","HTR2A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR2A","SLC6A4;TPH2","HTR2A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR2B","SLC18A1;TPH1","HTR2B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR2B","SLC18A2;TPH1","HTR2B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR2B","SLC6A4;TPH1","HTR2B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR2B","SLC18A1;TPH2","HTR2B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR2B","SLC18A2;TPH2","HTR2B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR2B","SLC6A4;TPH2","HTR2B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR2C","SLC18A1;TPH1","HTR2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR2C","SLC18A2;TPH1","HTR2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR2C","SLC6A4;TPH1","HTR2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR2C","SLC18A1;TPH2","HTR2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR2C","SLC18A2;TPH2","HTR2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR2C","SLC6A4;TPH2","HTR2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR4","SLC18A1;TPH1","HTR4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR4","SLC18A2;TPH1","HTR4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR4","SLC6A4;TPH1","HTR4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR4","SLC18A1;TPH2","HTR4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR4","SLC18A2;TPH2","HTR4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR4","SLC6A4;TPH2","HTR4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR5A","SLC18A1;TPH1","HTR5A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR5A","SLC18A2;TPH1","HTR5A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR5A","SLC6A4;TPH1","HTR5A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR5A","SLC18A1;TPH2","HTR5A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR5A","SLC18A2;TPH2","HTR5A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR5A","SLC6A4;TPH2","HTR5A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR6","SLC18A1;TPH1","HTR6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR6","SLC18A2;TPH1","HTR6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR6","SLC6A4;TPH1","HTR6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR6","SLC18A1;TPH2","HTR6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR6","SLC18A2;TPH2","HTR6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR6","SLC6A4;TPH2","HTR6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A1_HTR7","SLC18A1;TPH1","HTR7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR7","SLC18A2;TPH1","HTR7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR7","SLC6A4;TPH1","HTR7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR7","SLC18A1;TPH2","HTR7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR7","SLC18A2;TPH2","HTR7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR7","SLC6A4;TPH2","HTR7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"LRFN4_PTPRD","LRFN4","PTPRD","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRFN4_PTPRF","LRFN4","PTPRF","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRFN4_PTPRS","LRFN4","PTPRS","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRFN5_PTPRD","LRFN5","PTPRD","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRFN5_PTPRF","LRFN5","PTPRF","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRFN5_PTPRS","LRFN5","PTPRS","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4B_PTPRD","LRRC4B","PTPRD","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4B_PTPRS","LRRC4B","PTPRS","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4C_PTPRF","LRRC4C","PTPRF","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN1_LRRTM1","NRXN1","LRRTM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN2_LRRTM1","NRXN2","LRRTM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN3_LRRTM1","NRXN3","LRRTM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN1_LRRTM2","NRXN1","LRRTM2","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN2_LRRTM2","NRXN2","LRRTM2","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN3_LRRTM2","NRXN3","LRRTM2","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN1_LRRTM3","NRXN1","LRRTM3","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN2_LRRTM3","NRXN2","LRRTM3","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN3_LRRTM3","NRXN3","LRRTM3","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN1_LRRTM4","NRXN1","LRRTM4","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN2_LRRTM4","NRXN2","LRRTM4","1","1","1","1","Cell-Cell Contact","","CellChat"
"NRXN3_LRRTM4","NRXN3","LRRTM4","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRTM4_PTPRS","PTPRS","LRRTM4","1","1","1","1","Cell-Cell Contact","","CellChat"
"LTB4-LTA4H_LTB4R1","LTA4H","LTB4R","1","1","1","1","Non-protein Signaling","","CellChat"
"LTB4-LTA4H_LTB4R2","LTA4H","LTB4R2","1","1","1","1","Non-protein Signaling","","CellChat"
"GRP_NMBR","GRP","NMBR","1","1","1","1","Secreted Signaling","secreted","CellChat"
"PTPRS_NTRK3","PTPRS","NTRK3","1","1","1","1","Secreted Signaling","","CellChat"
"PGD2-PTGDS_PTGDR","PTGDS","PTGDR","1","1","1","1","Non-protein Signaling","secreted","CellChat"
"PGD2-PTGDS_PTGDR2","PTGDS","PTGDR2","1","1","1","1","Non-protein Signaling","secreted","CellChat"
"PGE2-PTGES_PTGER1","PTGES","PTGER1","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES2_PTGER1","PTGES2","PTGER1","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES3_PTGER1","PTGES3","PTGER1","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES_PTGER2","PTGES","PTGER2","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES2_PTGER2","PTGES2","PTGER2","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES3_PTGER2","PTGES3","PTGER2","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES_PTGER3","PTGES","PTGER3","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES2_PTGER3","PTGES2","PTGER3","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES3_PTGER3","PTGES3","PTGER3","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES_PTGER4","PTGES","PTGER4","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES2_PTGER4","PTGES2","PTGER4","1","1","1","1","Non-protein Signaling","","CellChat"
"PGE2-PTGES3_PTGER4","PTGES3","PTGER4","1","1","1","1","Non-protein Signaling","","CellChat"
"PGF2a-AKR1C3_PTGFR","AKR1C3","PTGFR","1","1","1","1","Non-protein Signaling","","CellChat"
"PGF2a-CBR1_PTGFR","CBR1","PTGFR","1","1","1","1","Non-protein Signaling","","CellChat"
"PGF2a-PRXL2B_PTGFR","PRXL2B","PTGFR","1","1","1","1","Non-protein Signaling","","CellChat"
"PGI2-PTGIS_PTGIR","PTGIS","PTGIR","1","1","1","1","Non-protein Signaling","","CellChat"
"VIP_SCTR","VIP","SCTR","1","1","1","1","Secreted Signaling","hormone","CellChat"
"SLITRK1_PTPRD","SLITRK1","PTPRD","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK1_PTPRS","SLITRK1","PTPRS","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK2_PTPRD","SLITRK2","PTPRD","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK2_PTPRS","SLITRK2","PTPRS","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK3_PTPRD","SLITRK3","PTPRD","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK4_PTPRS","SLITRK4","PTPRS","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK5_PTPRS","SLITRK5","PTPRS","1","1","1","1","Secreted Signaling","","CellChat"
"SLITRK6_PTPRS","SLITRK6","PTPRS","1","1","1","1","Secreted Signaling","","CellChat"
"Prostaglandin-TXA2-TBXAS1-TBXA2R","TBXAS1","TBXA2R","1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK1_GRIK4","SLC17A6;GLS","GRIK1;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK2_GRIK4","SLC17A6;GLS","GRIK2;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK3_GRIK4","SLC17A6;GLS","GRIK3;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK1_GRIK5","SLC17A6;GLS","GRIK5;GRIK1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK2_GRIK5","SLC17A6;GLS","GRIK5;GRIK2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK3_GRIK5","SLC17A6;GLS","GRIK3;GRIK5","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2A","SLC17A6;GLS","GRIN1;GRIN2A","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2B","SLC17A6;GLS","GRIN1;GRIN2B","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2C","SLC17A6;GLS","GRIN2C;GRIN1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2D","SLC17A6;GLS","GRIN1;GRIN2D","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK4","SLC17A7;GLS","GRIK1;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK4","SLC17A7;GLS","GRIK2;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK4","SLC17A7;GLS","GRIK3;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK5","SLC17A7;GLS","GRIK5;GRIK1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK5","SLC17A7;GLS","GRIK5;GRIK2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK5","SLC17A7;GLS","GRIK3;GRIK5","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2A","SLC17A7;GLS","GRIN1;GRIN2A","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2B","SLC17A7;GLS","GRIN1;GRIN2B","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2C","SLC17A7;GLS","GRIN2C;GRIN1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2D","SLC17A7;GLS","GRIN1;GRIN2D","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK4","SLC17A8;GLS","GRIK1;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK4","SLC17A8;GLS","GRIK2;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK4","SLC17A8;GLS","GRIK3;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK5","SLC17A8;GLS","GRIK5;GRIK1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK5","SLC17A8;GLS","GRIK5;GRIK2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK5","SLC17A8;GLS","GRIK3;GRIK5","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2A","SLC17A8;GLS","GRIN1;GRIN2A","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2B","SLC17A8;GLS","GRIN1;GRIN2B","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2C","SLC17A8;GLS","GRIN2C;GRIN1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2D","SLC17A8;GLS","GRIN1;GRIN2D","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK1_GRIK4","GLS;SLC1A1","GRIK1;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK2_GRIK4","GLS;SLC1A1","GRIK2;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK3_GRIK4","GLS;SLC1A1","GRIK3;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK1_GRIK5","GLS;SLC1A1","GRIK5;GRIK1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK2_GRIK5","GLS;SLC1A1","GRIK5;GRIK2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK3_GRIK5","GLS;SLC1A1","GRIK3;GRIK5","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIN1_GRIN2A","GLS;SLC1A1","GRIN1;GRIN2A","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIN1_GRIN2B","GLS;SLC1A1","GRIN1;GRIN2B","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIN1_GRIN2C","GLS;SLC1A1","GRIN2C;GRIN1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIN1_GRIN2D","GLS;SLC1A1","GRIN1;GRIN2D","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK1_GRIK4","GLS;SLC1A2","GRIK1;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK2_GRIK4","GLS;SLC1A2","GRIK2;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK3_GRIK4","GLS;SLC1A2","GRIK3;GRIK4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK1_GRIK5","GLS;SLC1A2","GRIK5;GRIK1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK2_GRIK5","GLS;SLC1A2","GRIK5;GRIK2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK3_GRIK5","GLS;SLC1A2","GRIK3;GRIK5","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIN1_GRIN2A","GLS;SLC1A2","GRIN1;GRIN2A","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIN1_GRIN2B","GLS;SLC1A2","GRIN1;GRIN2B","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIN1_GRIN2C","GLS;SLC1A2","GRIN2C;GRIN1","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
